time,temperature_2m (°C),precipitation (mm),rain (mm),cloudcover (%),cloudcover_low (%),cloudcover_mid (%),cloudcover_high (%),windspeed_10m (km/h),winddirection_10m (°)
2020-04-29T21:00,11.4,0.0,0.0,100.0,100.0,97.0,100.0,18.4,107.0
2021-09-16T01:00,25.3,0.0,0.0,43.0,0.0,22.0,98.0,11.8,203.0
2017-01-09T17:00,-7.2,0.0,0.0,89.0,0.0,98.0,100.0,5.9,232.0
2020-07-09T07:00,24.0,0.0,0.0,8.0,8.0,0.0,1.0,7.4,209.0
2017-04-22T05:00,10.5,0.0,0.0,100.0,100.0,87.0,0.0,7.4,39.0
2019-05-17T23:00,21.7,0.0,0.0,26.0,9.0,30.0,0.0,6.5,236.0
2019-09-23T17:00,28.2,0.0,0.0,25.0,0.0,0.0,83.0,12.4,216.0
2022-05-19T09:00,13.3,3.0,3.0,100.0,78.0,100.0,100.0,10.0,300.0
2019-09-03T09:00,19.9,0.0,0.0,18.0,19.0,1.0,0.0,11.9,346.0
2019-05-21T15:00,17.0,0.0,0.0,17.0,0.0,0.0,58.0,20.3,303.0
2016-03-10T05:00,15.5,0.0,0.0,40.0,0.0,66.0,0.0,11.4,242.0
2019-08-03T02:00,24.8,0.0,0.0,22.0,0.0,16.0,40.0,10.4,178.0
2019-10-06T06:00,13.7,0.0,0.0,98.0,75.0,3.0,94.0,6.6,135.0
2016-11-01T20:00,13.9,0.0,0.0,70.0,46.0,0.0,94.0,10.1,174.0
2019-08-28T22:00,22.2,0.5,0.5,100.0,45.0,97.0,29.0,3.5,336.0
2018-09-04T03:00,27.1,0.0,0.0,37.0,0.0,13.0,96.0,6.4,232.0
2022-01-16T20:00,-2.7,0.0,0.0,100.0,100.0,6.0,100.0,11.8,12.0
2017-01-17T18:00,3.6,0.3,0.3,100.0,90.0,98.0,100.0,5.2,115.0
2016-08-01T03:00,23.2,0.1,0.1,100.0,100.0,24.0,79.0,9.8,62.0
2022-02-25T03:00,-0.0,0.1,0.0,100.0,96.0,100.0,100.0,12.2,14.0
2020-07-12T06:00,23.8,0.0,0.0,2.0,0.0,3.0,0.0,16.9,254.0
2020-10-03T18:00,18.3,0.0,0.0,8.0,9.0,0.0,0.0,9.2,281.0
2016-12-01T02:00,10.7,1.4,1.4,100.0,100.0,95.0,99.0,16.3,65.0
2020-03-31T02:00,6.8,0.0,0.0,100.0,97.0,93.0,14.0,8.0,162.0
2017-11-03T17:00,20.8,0.0,0.0,29.0,0.0,3.0,92.0,12.2,227.0
2022-08-08T14:00,28.5,0.0,0.0,51.0,31.0,24.0,28.0,15.1,218.0
2020-11-27T01:00,12.1,0.0,0.0,0.0,0.0,0.0,0.0,7.6,262.0
2021-03-10T17:00,9.8,0.0,0.0,0.0,0.0,0.0,0.0,11.2,135.0
2020-07-22T12:00,26.2,0.0,0.0,20.0,2.0,14.0,33.0,2.5,82.0
2022-05-25T06:00,13.9,0.0,0.0,38.0,7.0,11.0,84.0,7.6,357.0
2018-07-31T13:00,23.0,0.0,0.0,18.0,11.0,0.0,27.0,4.6,108.0
2016-01-18T20:00,-2.9,0.0,0.0,43.0,0.0,71.0,0.0,28.6,291.0
2017-11-26T15:00,7.7,0.0,0.0,10.0,11.0,0.0,0.0,19.8,299.0
2020-02-24T02:00,5.9,0.0,0.0,0.0,0.0,0.0,0.0,10.7,220.0
2016-04-25T01:00,14.4,0.0,0.0,0.0,0.0,0.0,0.0,10.5,158.0
2017-12-17T06:00,1.0,0.0,0.0,90.0,64.0,54.0,0.0,8.0,355.0
2020-01-18T22:00,-2.0,1.0,0.0,100.0,46.0,100.0,100.0,11.6,154.0
2016-01-28T16:00,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.8,253.0
2018-09-10T15:00,17.5,0.5,0.5,100.0,100.0,100.0,93.0,20.2,74.0
2017-04-29T03:00,19.1,0.0,0.0,44.0,0.0,23.0,99.0,8.5,234.0
2020-04-16T13:00,6.1,0.0,0.0,20.0,22.0,0.0,0.0,18.3,317.0
2022-09-21T01:00,21.8,0.0,0.0,0.0,0.0,0.0,0.0,9.0,151.0
2019-03-13T09:00,-1.3,0.0,0.0,0.0,0.0,0.0,0.0,6.3,283.0
2016-05-29T17:00,27.8,0.0,0.0,24.0,1.0,3.0,71.0,12.6,180.0
2022-02-19T01:00,0.3,0.0,0.0,0.0,0.0,0.0,0.0,12.3,128.0
2021-04-20T01:00,13.7,0.0,0.0,14.0,6.0,13.0,2.0,7.1,246.0
2020-01-03T13:00,5.7,0.5,0.5,100.0,100.0,100.0,59.0,5.4,217.0
2019-04-26T17:00,14.4,1.3,1.3,100.0,56.0,97.0,100.0,12.7,98.0
2018-03-14T07:00,0.6,0.0,0.0,0.0,0.0,0.0,0.0,19.4,259.0
2018-01-01T10:00,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,11.8,310.0
2018-11-06T03:00,11.0,0.0,0.0,100.0,100.0,12.0,81.0,13.3,19.0
2017-12-29T15:00,-8.8,0.0,0.0,14.0,0.0,24.0,0.0,9.4,288.0
2020-06-26T22:00,28.8,0.0,0.0,29.0,0.0,48.0,0.0,12.0,277.0
2019-01-01T07:00,9.1,0.4,0.4,100.0,100.0,72.0,93.0,20.5,214.0
2021-08-11T15:00,27.9,0.0,0.0,94.0,76.0,10.0,66.0,12.2,242.0
2019-03-28T14:00,5.0,0.0,0.0,26.0,1.0,0.0,83.0,11.4,191.0
2019-09-04T15:00,25.3,0.0,0.0,70.0,72.0,8.0,0.0,18.0,217.0
2017-03-17T20:00,6.6,0.0,0.0,0.0,0.0,0.0,0.0,11.3,279.0
2020-11-29T14:00,4.7,0.0,0.0,0.0,0.0,0.0,0.0,7.0,249.0
2022-01-24T12:00,-1.8,0.1,0.0,92.0,70.0,47.0,4.0,8.3,108.0
2016-03-16T12:00,6.6,0.0,0.0,68.0,54.0,0.0,64.0,1.1,18.0
2016-06-16T13:00,20.1,0.0,0.0,73.0,0.0,81.0,82.0,4.5,119.0
2022-03-11T12:00,1.5,0.0,0.0,9.0,10.0,0.0,1.0,3.3,257.0
2022-01-01T02:00,8.6,0.0,0.0,100.0,100.0,96.0,83.0,7.4,219.0
2020-08-14T21:00,28.5,0.0,0.0,32.0,0.0,21.0,66.0,10.5,86.0
2020-09-26T13:00,17.3,0.0,0.0,99.0,54.0,84.0,0.0,6.6,99.0
2020-04-14T13:00,9.4,0.0,0.0,31.0,0.0,50.0,3.0,14.8,317.0
2022-03-12T06:00,7.3,0.0,0.0,100.0,100.0,9.0,97.0,7.2,264.0
2022-03-19T11:00,11.0,0.0,0.0,87.0,78.0,20.0,15.0,6.8,335.0
2020-02-25T01:00,8.1,0.0,0.0,59.0,0.0,50.0,98.0,7.0,159.0
2020-12-08T18:00,2.0,0.0,0.0,31.0,29.0,8.0,0.0,18.9,325.0
2018-06-30T15:00,30.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,150.0
2022-05-13T09:00,15.1,0.0,0.0,90.0,100.0,0.0,0.0,8.7,38.0
2020-05-11T07:00,9.7,0.0,0.0,0.0,0.0,0.0,0.0,9.8,197.0
2017-08-02T18:00,27.2,0.9,0.9,16.0,8.0,1.0,26.0,7.9,210.0
2020-12-05T15:00,5.2,0.8,0.8,100.0,100.0,100.0,19.0,25.2,351.0
2016-05-21T04:00,16.1,0.0,0.0,30.0,0.0,0.0,99.0,8.7,210.0
2022-05-06T06:00,14.8,0.0,0.0,84.0,0.0,90.0,100.0,6.6,257.0
2020-09-04T05:00,23.1,0.0,0.0,88.0,72.0,3.0,71.0,9.4,272.0
2017-10-12T09:00,14.7,1.0,1.0,80.0,22.0,80.0,40.0,20.1,57.0
2016-03-31T22:00,18.5,0.0,0.0,100.0,69.0,24.0,100.0,15.8,181.0
2018-08-22T09:00,22.3,1.4,1.4,100.0,99.0,56.0,51.0,12.9,198.0
2017-09-16T15:00,23.9,0.0,0.0,66.0,48.0,38.0,0.0,6.2,80.0
2018-07-09T06:00,20.0,0.0,0.0,12.0,0.0,0.0,40.0,8.0,234.0
2016-01-13T04:00,0.3,0.0,0.0,0.0,0.0,0.0,0.0,26.2,278.0
2021-11-22T06:00,11.8,0.0,0.0,100.0,24.0,97.0,98.0,14.1,212.0
2020-12-23T14:00,2.5,0.0,0.0,0.0,0.0,0.0,1.0,3.7,259.0
2020-01-01T11:00,2.3,0.0,0.0,28.0,0.0,13.0,68.0,12.8,254.0
2016-04-19T00:00,18.7,0.0,0.0,29.0,0.0,0.0,97.0,11.6,175.0
2017-04-16T09:00,14.0,0.0,0.0,10.0,3.0,2.0,21.0,11.8,247.0
2020-10-13T03:00,13.4,0.0,0.0,100.0,100.0,99.0,0.0,21.6,64.0
2020-04-07T04:00,11.5,0.0,0.0,47.0,0.0,34.0,87.0,7.1,319.0
2018-10-28T20:00,11.2,0.0,0.0,97.0,100.0,11.0,0.0,14.1,251.0
2020-10-13T20:00,14.8,0.0,0.0,100.0,100.0,22.0,0.0,16.9,333.0
2016-05-25T22:00,27.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,245.0
2018-07-08T17:00,25.9,0.0,0.0,0.0,0.0,0.0,0.0,4.7,99.0
2019-02-25T15:00,3.1,0.0,0.0,43.0,18.0,45.0,0.0,38.4,280.0
2016-02-27T22:00,4.4,0.0,0.0,3.0,0.0,0.0,10.0,10.8,233.0
2020-09-26T23:00,20.7,0.0,0.0,35.0,15.0,36.0,0.0,7.0,125.0
2020-08-26T09:00,20.7,0.0,0.0,0.0,0.0,0.0,0.0,13.8,327.0
2017-09-01T08:00,15.4,0.0,0.0,1.0,1.0,0.0,0.0,18.7,341.0
2020-12-13T12:00,7.0,0.0,0.0,1.0,0.0,1.0,0.0,8.5,234.0
2016-05-24T05:00,16.1,0.1,0.1,90.0,0.0,100.0,99.0,5.6,243.0
2016-03-09T12:00,5.4,0.0,0.0,19.0,0.0,0.0,63.0,5.9,232.0
2016-07-22T12:00,24.3,0.0,0.0,23.0,0.0,17.0,42.0,15.0,235.0
2016-01-04T08:00,1.2,0.0,0.0,4.0,4.0,0.0,0.0,11.9,305.0
2021-01-18T18:00,6.5,0.0,0.0,20.0,6.0,25.0,0.0,19.5,266.0
2018-06-28T13:00,22.4,0.8,0.8,100.0,100.0,20.0,64.0,12.9,193.0
2016-01-06T04:00,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,254.0
2018-11-28T17:00,4.9,0.0,0.0,100.0,96.0,54.0,6.0,30.6,295.0
2019-11-26T01:00,6.4,0.0,0.0,6.0,0.0,0.0,21.0,7.3,213.0
2016-09-15T09:00,17.2,0.0,0.0,0.0,0.0,0.0,0.0,16.3,22.0
2020-04-01T16:00,8.3,0.0,0.0,86.0,67.0,0.0,85.0,13.6,32.0
2016-02-28T10:00,2.2,0.0,0.0,17.0,0.0,13.0,29.0,14.3,252.0
2021-07-04T10:00,17.9,0.0,0.0,43.0,48.0,0.0,0.0,5.2,245.0
2017-06-01T13:00,17.7,0.0,0.0,52.0,44.0,21.0,0.0,5.1,225.0
2016-06-17T07:00,19.0,0.0,0.0,41.0,0.0,19.0,100.0,1.4,180.0
2016-03-20T05:00,3.8,0.0,0.0,38.0,0.0,64.0,0.0,15.3,39.0
2018-09-24T05:00,16.5,0.0,0.0,100.0,90.0,30.0,74.0,9.2,42.0
2018-09-03T17:00,30.1,0.0,0.0,100.0,97.0,16.0,92.0,7.9,246.0
2020-02-23T12:00,-1.7,0.0,0.0,0.0,0.0,0.0,0.0,6.9,261.0
2021-01-14T06:00,1.4,0.0,0.0,57.0,0.0,51.0,88.0,5.6,225.0
2019-08-20T20:00,29.6,0.0,0.0,19.0,7.0,14.0,14.0,7.7,169.0
2021-11-10T05:00,11.6,0.0,0.0,71.0,5.0,60.0,100.0,4.8,333.0
2019-09-07T11:00,14.7,0.0,0.0,0.0,0.0,0.0,0.0,10.9,326.0
2021-02-24T03:00,5.3,0.0,0.0,0.0,0.0,0.0,0.0,14.8,283.0
2016-09-15T12:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,19.0
2017-11-22T10:00,8.9,0.5,0.5,86.0,1.0,91.0,100.0,5.8,150.0
2021-06-13T16:00,22.8,0.0,0.0,41.0,10.0,44.0,20.0,3.8,221.0
2020-07-17T19:00,26.3,0.0,0.0,53.0,41.0,19.0,15.0,4.7,274.0
2020-05-20T04:00,12.7,0.0,0.0,52.0,0.0,37.0,99.0,13.9,80.0
2021-01-19T06:00,1.7,0.0,0.0,1.0,0.0,1.0,0.0,14.5,263.0
2019-09-03T16:00,24.7,0.0,0.0,0.0,0.0,0.0,0.0,7.1,60.0
2020-10-17T01:00,11.7,1.7,1.7,86.0,14.0,100.0,44.0,10.6,342.0
2022-08-20T17:00,29.7,0.0,0.0,50.0,24.0,45.0,5.0,9.7,274.0
2018-10-17T19:00,16.3,0.0,0.0,40.0,0.0,66.0,0.0,27.4,275.0
2019-09-21T00:00,20.9,0.0,0.0,0.0,0.0,0.0,0.0,7.8,248.0
2020-09-21T21:00,17.8,0.0,0.0,0.0,0.0,0.0,0.0,8.3,56.0
2016-10-09T10:00,14.1,1.3,1.3,100.0,47.0,97.0,100.0,18.3,10.0
2021-07-19T22:00,27.5,0.0,0.0,24.0,3.0,35.0,2.0,5.9,349.0
2022-02-28T10:00,-1.6,0.0,0.0,29.0,32.0,0.0,0.0,14.6,123.0
2020-10-02T19:00,17.5,0.0,0.0,19.0,16.0,7.0,0.0,12.5,282.0
2016-04-18T16:00,20.1,0.0,0.0,26.0,0.0,0.0,87.0,8.0,18.0
2019-04-28T00:00,12.8,0.0,0.0,0.0,0.0,0.0,1.0,12.2,332.0
2020-07-25T20:00,30.5,0.0,0.0,44.0,0.0,29.0,88.0,7.5,215.0
2021-06-17T12:00,17.3,0.0,0.0,0.0,0.0,0.0,0.0,7.9,309.0
2020-07-26T13:00,26.5,0.0,0.0,14.0,0.0,0.0,45.0,8.2,255.0
2017-07-30T11:00,17.5,0.0,0.0,0.0,0.0,0.0,0.0,12.4,352.0
2019-03-25T02:00,11.2,0.0,0.0,57.0,0.0,46.0,99.0,10.5,243.0
2017-10-05T12:00,17.2,0.0,0.0,5.0,0.0,3.0,11.0,10.6,235.0
2016-09-08T12:00,21.8,0.0,0.0,79.0,86.0,3.0,0.0,3.6,135.0
2017-12-28T23:00,-8.6,0.0,0.0,0.0,0.0,0.0,0.0,15.9,298.0
2018-02-16T16:00,12.6,0.0,0.0,90.0,2.0,100.0,95.0,7.9,254.0
2020-12-08T13:00,-0.2,0.0,0.0,100.0,93.0,76.0,40.0,16.6,338.0
2017-06-23T19:00,27.2,0.0,0.0,69.0,42.0,28.0,48.0,21.2,222.0
2022-08-17T15:00,24.0,0.0,0.0,42.0,5.0,62.0,0.0,7.9,74.0
2016-10-22T00:00,19.5,0.0,0.0,69.0,63.0,20.0,0.0,4.6,18.0
2018-03-22T05:00,0.9,1.2,0.1,100.0,64.0,98.0,100.0,22.0,360.0
2017-07-07T06:00,22.1,0.2,0.2,100.0,87.0,98.0,100.0,9.0,92.0
2022-01-20T08:00,4.8,0.5,0.5,100.0,25.0,99.0,100.0,10.6,198.0
2021-08-12T18:00,32.4,0.0,0.0,10.0,0.0,0.0,34.0,16.3,225.0
2022-03-30T10:00,-1.6,0.0,0.0,30.0,0.0,0.0,100.0,7.6,175.0
2017-01-06T05:00,-1.1,0.2,0.0,100.0,54.0,100.0,99.0,9.5,233.0
2017-03-09T15:00,13.2,0.0,0.0,0.0,0.0,0.0,0.0,25.9,272.0
2018-03-17T01:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,19.3,299.0
2019-05-03T21:00,13.0,0.0,0.0,100.0,100.0,18.0,19.0,1.8,127.0
2019-06-01T10:00,18.0,0.0,0.0,26.0,0.0,0.0,86.0,11.0,23.0
2021-12-31T14:00,8.5,0.0,0.0,100.0,100.0,18.0,0.0,3.2,207.0
2018-12-10T23:00,1.5,0.0,0.0,0.0,0.0,0.0,0.0,7.4,43.0
2019-12-22T02:00,-1.8,0.0,0.0,0.0,0.0,0.0,0.0,3.5,294.0
2020-02-15T10:00,-9.7,0.0,0.0,0.0,0.0,0.0,0.0,9.8,354.0
2020-01-02T19:00,7.2,0.0,0.0,30.0,0.0,0.0,99.0,12.1,207.0
2016-02-03T20:00,11.9,2.5,2.5,100.0,100.0,100.0,100.0,18.8,197.0
2019-07-22T16:00,29.3,0.0,0.0,83.0,70.0,20.0,27.0,7.6,161.0
2022-01-22T03:00,-7.4,0.0,0.0,53.0,0.0,41.0,96.0,13.7,72.0
2021-04-05T09:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.2,301.0
2019-11-11T09:00,7.3,0.0,0.0,27.0,0.0,30.0,30.0,6.4,243.0
2021-09-10T00:00,20.9,0.0,0.0,82.0,4.0,81.0,100.0,5.6,297.0
2016-08-19T19:00,29.1,0.0,0.0,26.0,12.0,25.0,0.0,4.2,20.0
2017-05-04T20:00,14.7,0.0,0.0,64.0,0.0,64.0,86.0,17.3,144.0
2019-10-14T22:00,20.3,0.0,0.0,0.0,0.0,0.0,0.0,8.0,252.0
2019-01-22T05:00,-10.2,0.0,0.0,0.0,0.0,0.0,0.0,20.9,294.0
2017-09-25T15:00,26.9,0.0,0.0,6.0,7.0,0.0,0.0,4.8,63.0
2016-02-02T05:00,3.1,0.0,0.0,0.0,0.0,0.0,0.0,8.7,353.0
2021-04-12T06:00,8.4,0.2,0.2,100.0,100.0,59.0,20.0,16.3,62.0
2022-05-12T19:00,20.7,0.0,0.0,100.0,88.0,3.0,82.0,9.0,16.0
2018-07-30T05:00,22.8,0.0,0.0,28.0,0.0,8.0,77.0,4.8,283.0
2016-01-30T00:00,1.6,0.0,0.0,30.0,0.0,50.0,0.0,17.5,302.0
2021-11-26T21:00,6.0,0.0,0.0,18.0,14.0,9.0,0.0,22.8,286.0
2018-03-16T01:00,4.5,0.0,0.0,10.0,0.0,17.0,0.0,17.3,271.0
2018-11-24T08:00,-1.2,0.0,0.0,43.0,14.0,0.0,100.0,5.4,250.0
2019-02-20T18:00,-2.2,1.2,0.0,100.0,39.0,100.0,100.0,10.0,150.0
2017-08-19T00:00,24.7,2.3,2.3,100.0,49.0,77.0,100.0,11.1,193.0
2022-10-11T07:00,11.1,0.0,0.0,0.0,0.0,0.0,0.0,8.0,172.0
2021-01-25T01:00,-1.7,0.0,0.0,77.0,0.0,86.0,83.0,12.4,306.0
2018-09-21T02:00,20.0,0.0,0.0,87.0,80.0,2.0,46.0,9.9,147.0
2016-09-21T21:00,26.5,0.0,0.0,29.0,0.0,0.0,98.0,4.8,42.0
2021-06-11T14:00,18.7,0.0,0.0,29.0,0.0,17.0,64.0,10.8,90.0
2016-10-16T12:00,9.8,0.0,0.0,3.0,0.0,1.0,7.0,9.4,230.0
2016-03-03T01:00,1.1,0.0,0.0,0.0,0.0,0.0,0.0,17.1,316.0
2018-04-21T16:00,11.7,0.0,0.0,6.0,0.0,0.0,21.0,10.9,304.0
2022-01-14T12:00,2.0,0.0,0.0,64.0,0.0,57.0,100.0,11.8,63.0
2021-01-13T08:00,0.8,0.0,0.0,5.0,3.0,3.0,2.0,5.2,304.0
2016-11-08T09:00,5.2,0.0,0.0,0.0,0.0,0.0,0.0,5.6,320.0
2022-06-18T07:00,22.7,0.0,0.0,1.0,0.0,1.0,0.0,17.3,149.0
2020-10-13T04:00,13.4,0.0,0.0,100.0,100.0,93.0,0.0,22.1,64.0
2021-03-14T09:00,4.9,0.0,0.0,5.0,3.0,3.0,0.0,13.0,270.0
2021-11-11T00:00,12.3,0.0,0.0,0.0,0.0,0.0,0.0,10.6,342.0
2016-07-11T01:00,24.3,0.0,0.0,5.0,1.0,7.0,0.0,14.0,318.0
2016-12-29T01:00,0.9,0.0,0.0,9.0,0.0,0.0,30.0,4.8,347.0
2020-12-20T11:00,-1.9,0.0,0.0,89.0,0.0,99.0,100.0,1.1,90.0
2021-11-30T16:00,3.0,0.0,0.0,85.0,0.0,98.0,86.0,10.0,229.0
2019-04-14T15:00,17.0,0.0,0.0,92.0,62.0,10.0,99.0,7.7,152.0
2019-06-22T08:00,18.4,0.0,0.0,0.0,0.0,0.0,0.0,16.8,305.0
2019-10-19T22:00,14.8,0.0,0.0,30.0,0.0,0.0,100.0,5.0,180.0
2018-12-18T03:00,4.6,0.0,0.0,44.0,47.0,2.0,0.0,18.8,290.0
2016-10-29T22:00,16.3,0.0,0.0,31.0,0.0,2.0,98.0,12.7,205.0
2017-08-29T08:00,17.9,0.0,0.0,41.0,12.0,0.0,100.0,12.5,51.0
2017-07-08T05:00,22.5,0.0,0.0,46.0,25.0,37.0,5.0,8.0,260.0
2017-07-06T15:00,23.2,0.0,0.0,82.0,0.0,99.0,74.0,8.4,130.0
2019-01-07T16:00,-1.7,0.0,0.0,30.0,0.0,0.0,100.0,12.3,357.0
2021-07-22T00:00,24.7,0.7,0.7,28.0,16.0,22.0,0.0,9.4,317.0
2016-06-06T20:00,28.3,0.0,0.0,22.0,0.0,36.0,0.0,15.5,239.0
2019-10-30T00:00,14.7,0.0,0.0,100.0,100.0,0.0,38.0,7.1,30.0
2020-07-17T08:00,20.8,0.0,0.0,88.0,49.0,64.0,18.0,8.1,167.0
2020-12-27T20:00,3.0,0.0,0.0,9.0,0.0,0.0,29.0,6.4,207.0
2020-07-28T21:00,30.9,0.0,0.0,41.0,12.0,32.0,35.0,9.2,312.0
2022-02-21T08:00,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,12.5,229.0
2019-07-26T12:00,21.7,0.0,0.0,2.0,2.0,0.0,0.0,4.0,360.0
2016-06-18T04:00,17.6,0.0,0.0,0.0,0.0,0.0,0.0,5.8,210.0
2021-05-08T08:00,10.5,0.0,0.0,88.0,1.0,96.0,98.0,5.1,135.0
2022-06-17T16:00,29.1,0.0,0.0,26.0,9.0,29.0,0.0,17.1,188.0
2022-06-25T10:00,21.3,0.0,0.0,22.0,1.0,0.0,71.0,6.1,140.0
2019-08-07T08:00,22.7,0.1,0.1,30.0,4.0,40.0,9.0,9.7,207.0
2017-07-30T23:00,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,360.0
2019-10-30T03:00,14.8,0.0,0.0,100.0,100.0,0.0,98.0,4.3,48.0
2021-12-12T14:00,6.5,0.0,0.0,0.0,0.0,0.0,0.0,13.8,285.0
2016-06-17T00:00,22.4,0.0,0.0,26.0,0.0,22.0,44.0,1.5,76.0
2016-02-18T13:00,-1.2,0.0,0.0,30.0,0.0,20.0,60.0,16.4,331.0
2019-06-05T14:00,19.9,0.0,0.0,41.0,0.0,24.0,89.0,10.5,232.0
2022-08-23T05:00,22.8,0.6,0.6,56.0,26.0,6.0,98.0,4.0,5.0
2021-08-17T05:00,22.9,0.0,0.0,73.0,0.0,72.0,98.0,5.1,172.0
2021-02-18T21:00,-2.4,0.3,0.0,100.0,100.0,100.0,34.0,16.6,42.0
2021-06-15T02:00,20.6,0.0,0.0,62.0,21.0,45.0,55.0,6.9,96.0
2020-06-29T06:00,22.6,0.0,0.0,13.0,3.0,17.0,0.0,7.3,349.0
2016-08-30T11:00,20.1,0.0,0.0,9.0,9.0,0.0,3.0,8.1,32.0
2022-07-02T12:00,25.3,0.0,0.0,63.0,18.0,29.0,99.0,10.4,200.0
2022-01-21T05:00,-6.1,0.0,0.0,20.0,0.0,6.0,56.0,19.2,103.0
2022-06-19T05:00,15.4,0.0,0.0,19.0,5.0,6.0,35.0,11.5,134.0
2018-02-25T21:00,5.9,0.0,0.0,100.0,100.0,46.0,100.0,7.3,11.0
2021-12-16T18:00,14.6,0.0,0.0,29.0,0.0,2.0,92.0,14.6,218.0
2020-04-06T01:00,12.3,0.0,0.0,34.0,6.0,3.0,88.0,5.0,159.0
2018-06-18T06:00,22.2,0.0,0.0,29.0,0.0,0.0,97.0,10.4,226.0
2021-03-23T04:00,6.6,0.0,0.0,0.0,0.0,0.0,0.0,7.4,43.0
2020-10-01T04:00,16.5,0.0,0.0,0.0,0.0,0.0,0.0,16.3,215.0
2020-12-03T07:00,2.7,0.0,0.0,0.0,0.0,0.0,0.0,12.2,256.0
2018-01-19T07:00,-4.9,0.0,0.0,0.0,0.0,0.0,0.0,7.2,243.0
2017-11-05T20:00,14.8,0.0,0.0,100.0,100.0,15.0,100.0,9.1,108.0
2018-08-10T14:00,27.2,0.0,0.0,17.0,10.0,12.0,2.0,4.0,265.0
2016-07-11T07:00,19.6,0.0,0.0,38.0,7.0,6.0,92.0,11.0,319.0
2021-02-08T12:00,-8.9,0.0,0.0,18.0,0.0,30.0,0.0,10.1,287.0
2021-02-15T05:00,1.3,0.0,0.0,100.0,78.0,66.0,100.0,12.2,19.0
2018-03-24T22:00,8.0,0.0,0.0,46.0,3.0,72.0,0.0,7.9,317.0
2020-08-24T17:00,28.8,0.0,0.0,34.0,9.0,6.0,74.0,9.4,238.0
2020-08-10T06:00,24.4,0.0,0.0,1.0,0.0,1.0,0.0,10.3,234.0
2020-11-27T04:00,9.8,0.0,0.0,2.0,2.0,0.0,0.0,8.3,272.0
2017-04-18T21:00,14.2,0.0,0.0,2.0,0.0,2.0,3.0,19.3,147.0
2016-06-17T21:00,22.9,0.0,0.0,13.0,0.0,22.0,0.0,16.1,124.0
2017-07-20T16:00,32.1,0.0,0.0,28.0,5.0,13.0,52.0,6.9,261.0
2017-01-24T18:00,4.3,0.0,0.0,100.0,100.0,99.0,12.0,22.7,333.0
2020-09-16T09:00,12.5,0.0,0.0,0.0,0.0,0.0,0.0,6.8,245.0
2022-08-13T09:00,18.5,0.0,0.0,0.0,0.0,0.0,0.0,12.2,90.0
2019-03-31T23:00,8.1,0.0,0.0,75.0,71.0,19.0,0.0,19.6,313.0
2019-01-20T22:00,-3.8,0.0,0.0,32.0,34.0,2.0,0.0,24.1,308.0
2022-07-03T09:00,24.7,0.0,0.0,33.0,0.0,5.0,100.0,4.4,125.0
2016-07-02T10:00,19.2,0.0,0.0,0.0,0.0,0.0,0.0,13.5,316.0
2020-05-16T12:00,18.9,0.0,0.0,28.0,0.0,0.0,93.0,9.1,326.0
2020-05-15T03:00,16.0,0.0,0.0,51.0,0.0,75.0,21.0,11.3,202.0
2018-03-27T04:00,2.9,0.0,0.0,0.0,0.0,0.0,0.0,6.3,114.0
2021-11-21T16:00,9.7,0.0,0.0,1.0,0.0,1.0,0.0,9.0,217.0
2017-08-31T22:00,23.3,0.0,0.0,24.0,6.0,26.0,10.0,12.4,324.0
2016-08-26T06:00,24.6,0.0,0.0,22.0,2.0,7.0,54.0,9.2,231.0
2022-07-11T13:00,22.7,0.0,0.0,16.0,4.0,20.0,0.0,8.5,216.0
2018-09-14T12:00,21.0,0.0,0.0,89.0,95.0,6.0,0.0,9.6,56.0
2020-09-15T20:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,141.0
2021-06-03T23:00,21.0,0.0,0.0,85.0,21.0,60.0,100.0,6.7,144.0
2021-03-08T07:00,-2.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,325.0
2017-06-07T05:00,12.0,0.0,0.0,98.0,100.0,13.0,0.0,12.3,40.0
2021-02-03T06:00,-0.4,0.0,0.0,100.0,78.0,80.0,0.0,15.1,332.0
2022-08-22T10:00,23.1,0.5,0.5,70.0,36.0,13.0,99.0,6.3,13.0
2021-01-14T13:00,0.4,0.0,0.0,64.0,0.0,60.0,94.0,4.2,301.0
2022-03-22T10:00,7.4,0.0,0.0,20.0,0.0,30.0,8.0,10.8,127.0
2022-04-14T04:00,16.8,0.0,0.0,41.0,3.0,29.0,69.0,8.0,278.0
2020-09-30T21:00,21.3,0.0,0.0,0.0,0.0,0.0,0.0,17.1,242.0
2022-05-22T09:00,20.9,0.0,0.0,1.0,0.0,0.0,2.0,7.9,223.0
